//CoItemType,,,Grade,Level,,,,,,,,,Hp,,Atk,Def,,,,,,,,,,Gauge,,,,Weapon,EquipPos,
101400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
101401,0,0,4,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,110100
101402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,110200
101410,0,0,4,100,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113000
101411,0,0,4,100,30,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113100
101412,0,0,4,100,65,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113200
101420,0,0,4,115,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113000
101421,0,0,4,115,45,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113100
101422,0,0,4,115,80,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113200
101430,0,0,4,125,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113000
101431,0,0,4,125,55,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113100
101432,0,0,4,125,90,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,113200
101500,0,0,5,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,0
101501,0,0,5,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,110100
101502,0,0,5,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,110200
101510,0,0,5,140,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114000
101511,0,0,5,140,60,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114100
101512,0,0,5,140,100,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114200
101520,0,0,5,155,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114000
101521,0,0,5,155,75,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114100
101522,0,0,5,155,115,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,114200
101530,0,0,5,170,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115000
101531,0,0,5,170,90,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115100
101532,0,0,5,170,130,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115200
101540,0,0,5,185,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115000
101541,0,0,5,185,105,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115100
101542,0,0,5,185,145,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,8,115200
102100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102110,0,0,1,15,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102111,0,0,1,15,0,5,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102112,0,0,1,15,0,10,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102210,0,0,2,40,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102211,0,0,2,40,0,10,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102212,0,0,2,40,0,25,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102220,0,0,2,55,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102221,0,0,2,55,0,25,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102222,0,0,2,55,0,40,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102300,0,0,3,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102301,0,0,3,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102302,0,0,3,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102310,0,0,3,70,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122000
102311,0,0,3,70,0,20,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122100
102312,0,0,3,70,0,45,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122200
102320,0,0,3,85,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122000
102321,0,0,3,85,0,35,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122100
102322,0,0,3,85,0,60,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,122200
102400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102401,0,0,4,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102410,0,0,4,100,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123000
102411,0,0,4,100,0,30,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123100
102412,0,0,4,100,0,65,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123200
102420,0,0,4,115,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123000
102421,0,0,4,115,0,45,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123100
102422,0,0,4,115,0,80,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123200
102430,0,0,4,125,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123000
102431,0,0,4,125,0,55,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123100
102432,0,0,4,125,0,90,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,123200
102500,0,0,5,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,0
102501,0,0,5,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120100
102502,0,0,5,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,120200
102510,0,0,5,140,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124000
102511,0,0,5,140,0,60,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124100
102512,0,0,5,140,0,100,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124200
102520,0,0,5,155,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124000
102521,0,0,5,155,0,75,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124100
102522,0,0,5,155,0,115,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,124200
102530,0,0,5,170,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125000
102531,0,0,5,170,0,90,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125100
102532,0,0,5,170,0,130,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125200
102540,0,0,5,185,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125000
102541,0,0,5,185,0,105,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125100
102542,0,0,5,185,0,145,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,8,125200
103100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103110,0,0,1,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103111,0,0,1,15,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103112,0,0,1,15,0,0,10,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103210,0,0,2,40,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103211,0,0,2,40,0,0,10,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103212,0,0,2,40,0,0,25,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103220,0,0,2,55,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103221,0,0,2,55,0,0,25,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103222,0,0,2,55,0,0,40,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103300,0,0,3,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103301,0,0,3,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103302,0,0,3,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103310,0,0,3,70,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132000
103311,0,0,3,70,0,0,20,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132100
103312,0,0,3,70,0,0,45,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132200
103320,0,0,3,85,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132000
103321,0,0,3,85,0,0,35,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132100
103322,0,0,3,85,0,0,60,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,132200
103400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103401,0,0,4,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103410,0,0,4,100,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133000
103411,0,0,4,100,0,0,30,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133100
103412,0,0,4,100,0,0,65,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133200
103420,0,0,4,115,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133000
103421,0,0,4,115,0,0,45,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133100
103422,0,0,4,115,0,0,80,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133200
103430,0,0,4,125,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133000
103431,0,0,4,125,0,0,55,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133100
103432,0,0,4,125,0,0,90,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,133200
103500,0,0,5,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
103501,0,0,5,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130100
103502,0,0,5,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,130200
103510,0,0,5,140,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134000
103511,0,0,5,140,0,0,60,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134100
103512,0,0,5,140,0,0,100,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134200
103520,0,0,5,155,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134000
103521,0,0,5,155,0,0,75,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134100
103522,0,0,5,155,0,0,115,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,134200
103530,0,0,5,170,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135000
103531,0,0,5,170,0,0,90,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135100
103532,0,0,5,170,0,0,130,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135200
103540,0,0,5,185,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135000
103541,0,0,5,185,0,0,105,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135100
103542,0,0,5,185,0,0,145,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,135200
104100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104110,0,0,1,15,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104111,0,0,1,15,0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104112,0,0,1,15,0,0,0,10,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104200,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104201,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104210,0,0,2,40,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104211,0,0,2,40,0,0,0,10,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104212,0,0,2,40,0,0,0,25,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104220,0,0,2,55,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104221,0,0,2,55,0,0,0,25,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104222,0,0,2,55,0,0,0,40,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104300,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104301,0,0,3,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104302,0,0,3,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104310,0,0,3,70,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142000
104311,0,0,3,70,0,0,0,20,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142100
104312,0,0,3,70,0,0,0,45,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142200
104320,0,0,3,85,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142000
104321,0,0,3,85,0,0,0,35,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142100
104322,0,0,3,85,0,0,0,60,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,142200
104400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104401,0,0,4,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104410,0,0,4,100,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143000
104411,0,0,4,100,0,0,0,30,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143100
104412,0,0,4,100,0,0,0,65,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143200
104420,0,0,4,115,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143000
104421,0,0,4,115,0,0,0,45,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143100
104422,0,0,4,115,0,0,0,80,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143200
104430,0,0,4,125,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143000
104431,0,0,4,125,0,0,0,55,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143100
104432,0,0,4,125,0,0,0,90,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,143200
104500,0,0,5,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,0
104501,0,0,5,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140100
104502,0,0,5,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,140200
104510,0,0,5,140,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144000
104511,0,0,5,140,0,0,0,60,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144100
104512,0,0,5,140,0,0,0,100,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144200
104520,0,0,5,155,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144000
104521,0,0,5,155,0,0,0,75,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144100
104522,0,0,5,155,0,0,0,115,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,144200
104530,0,0,5,170,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145000
104531,0,0,5,170,0,0,0,90,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145100
104532,0,0,5,170,0,0,0,130,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145200
104540,0,0,5,185,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145000
104541,0,0,5,185,0,0,0,105,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145100
104542,0,0,5,185,0,0,0,145,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,145200
