//id,range,area,,,power
61136,0,101011,0,0,0
61137,0,101011,0,0,0
61138,0,101011,0,0,0
61139,0,101011,0,0,0
61140,0,101011,0,0,0
21001,1,103042,22,32,173
21002,1,103042,22,32,173
21003,1,103042,22,32,173
21004,1,103042,22,32,173
21005,1,103042,22,32,173
21006,1,103042,22,32,173
21007,1,103042,22,32,173
21008,1,103042,22,32,173
21009,1,103042,22,32,173
21010,1,103042,22,32,173
21011,1,103042,22,32,173
21012,1,103042,22,32,173
21013,1,103042,22,32,173
21014,1,103042,22,32,173
21015,1,103042,22,32,173
21016,1,103042,22,32,173
21017,1,103042,22,32,173
21018,1,103042,22,32,173
21019,1,103042,22,32,173
21020,1,103042,22,32,173
21021,1,103042,22,32,173
21022,1,103042,22,32,173
21023,1,103042,22,32,173
21024,1,103042,22,32,173
21025,1,103042,22,32,173
21026,1,103042,22,32,173
21027,1,103042,22,32,173
21028,1,103042,22,32,173
21029,1,103042,22,32,173
21030,1,103042,22,32,173
21031,2,103042,9,32,0
21032,2,103042,9,32,0
21033,2,103042,9,32,0
21034,2,103042,9,32,0
21035,2,103042,9,32,0
21036,2,103042,9,32,0
21037,2,103042,9,32,0
21038,2,103042,9,32,0
21039,2,103042,9,32,0
21040,2,103042,9,32,0
21041,2,103042,9,32,0
21042,2,103042,9,32,0
21043,2,103042,9,32,0
21044,2,103042,9,32,0
21045,2,103042,9,32,0
21046,2,103042,9,32,0
21047,2,103042,9,32,0
21048,2,103042,9,32,0
21049,2,103042,9,32,0
21050,2,103042,9,32,0
21051,0,101011,1,32,0
21052,0,101011,1,32,0
21053,0,101011,1,32,0
21054,0,101011,1,32,0
21055,0,101011,1,32,0
21056,0,101011,1,32,0
21057,0,101011,1,32,0
21058,0,101011,1,32,0
21059,0,101011,1,32,0
21060,0,101011,1,32,0
21091,0,101011,0,0,0
21092,0,101011,0,0,0
21093,0,101011,0,0,0
21094,0,101011,0,0,0
21095,0,101011,0,0,0
21096,0,101011,0,0,0
21097,0,101011,0,0,0
21098,0,101011,0,0,0
21099,0,101011,0,0,0
21100,0,101011,0,0,0
21101,0,101011,0,0,0
21102,0,101011,0,0,0
21103,0,101011,0,0,0
21104,0,101011,0,0,0
21105,0,101011,0,0,0
21106,0,101011,0,0,0
21107,0,101011,0,0,0
21108,0,101011,0,0,0
21109,0,101011,0,0,0
21110,0,101011,0,0,0
21111,0,101011,0,0,0
21112,0,101011,0,0,0
21113,0,101011,0,0,0
21114,0,101011,0,0,0
21115,0,101011,0,0,0
21116,0,101011,0,0,0
21117,0,101011,0,0,0
21118,0,101011,0,0,0
21119,0,101011,0,0,0
21120,0,101011,0,0,0
81001,3,115092,22,32,152
81002,3,115092,22,32,152
81003,3,115092,22,32,152
81004,3,115092,22,32,152
81005,3,115092,22,32,152
81006,3,115092,22,32,152
81007,3,115092,22,32,152
81008,3,115092,22,32,152
81009,3,115092,22,32,152
81010,3,115092,22,32,152
81011,3,115092,22,32,152
81012,3,115092,22,32,152
81013,3,115092,22,32,152
81014,3,115092,22,32,152
81015,3,115092,22,32,152
81016,3,115092,22,32,152
81017,3,115092,22,32,152
81018,3,115092,22,32,152
81019,3,115092,22,32,152
81020,3,115092,22,32,152
81021,3,115092,9,32,0
81022,3,115092,9,32,0
81023,3,115092,9,32,0
81024,3,115092,9,32,0
81025,3,115092,9,32,0
81026,3,115092,9,32,0
81027,3,115092,9,32,0
81028,3,115092,9,32,0
81029,3,115092,9,32,0
81030,3,115092,9,32,0
81031,3,115092,9,32,0
81032,3,115092,9,32,0
81033,3,115092,9,32,0
81034,3,115092,9,32,0
81035,3,115092,9,32,0
81036,3,115092,9,32,0
81037,3,115092,9,32,0
81038,3,115092,9,32,0
81039,3,115092,9,32,0
81040,3,115092,9,32,0
81041,3,115092,9,32,0
81042,3,115092,9,32,0
81043,3,115092,9,32,0
81044,3,115092,9,32,0
81045,3,115092,9,32,0
81046,3,115092,9,32,0
81047,3,115092,9,32,0
81048,3,115092,9,32,0
81049,3,115092,9,32,0
81050,3,115092,9,32,0
81121,0,101011,0,0,0
81122,0,101011,0,0,0
81123,0,101011,0,0,0
81124,0,101011,0,0,0
81125,0,101011,0,0,0
81126,0,101011,0,0,0
81127,0,101011,0,0,0
81128,0,101011,0,0,0
81129,0,101011,0,0,0
81130,0,101011,0,0,0
81131,0,101011,0,0,0
81132,0,101011,0,0,0
81133,0,101011,0,0,0
81134,0,101011,0,0,0
81135,0,101011,0,0,0
81136,0,101011,0,0,0
81137,0,101011,0,0,0
81138,0,101011,0,0,0
81139,0,101011,0,0,0
81140,0,101011,0,0,0
20001,1,115092,22,32,70
20002,1,105062,22,32,80
20003,1,101011,22,32,1
20004,1,105062,22,32,80
20005,1,101011,22,32,1
20006,1,110062,22,32,80
20007,1,101011,22,32,1
20008,1,105062,22,32,80
20009,1,101011,22,32,1
20010,1,101011,22,32,1
20011,1,101011,22,32,1
20012,1,101011,22,32,1
20013,1,101011,22,32,1
20014,1,101011,22,32,1
20015,1,108104,22,32,65
20016,1,108104,22,32,65
20017,1,101011,22,32,1
20018,1,111082,22,32,70
20019,1,101011,22,32,1
20020,1,101011,22,32,1
20021,1,105062,22,32,80
20022,1,101011,22,32,1
20023,1,106073,22,32,70
20024,1,101011,22,32,1
20025,1,101011,22,32,1
20026,1,101011,22,32,1
20027,1,101011,22,32,1
20028,1,106073,22,32,70
20029,1,107093,22,32,70
20030,1,106073,22,32,70
20031,1,101011,22,32,1
20032,1,107093,22,32,70
20033,1,107093,22,32,70
20034,1,114124,22,32,65
20035,1,116133,22,32,65
20036,1,116133,22,32,65
40001,1,103042,22,32,80
40002,1,105062,22,32,80
40003,1,103042,22,32,80
40004,1,101011,22,32,1
40005,1,101011,22,32,1
40006,1,103042,22,32,80
40007,1,101011,22,32,1
40008,1,101011,22,32,1
40009,1,105062,22,32,80
40010,1,103042,22,32,80
40011,1,115092,22,32,70
40012,1,106073,22,32,70
40013,1,107093,22,32,70
40014,1,103042,22,32,80
40015,1,101011,22,32,1
40016,1,106073,22,32,70
40017,1,101011,22,32,1
40018,1,103042,22,32,80
40019,1,101011,22,32,1
40020,1,101011,22,32,1
40021,1,107093,22,32,70
40022,1,101011,22,32,1
40023,1,105062,22,32,80
40024,1,101011,22,32,1
40025,1,101011,22,32,1
40026,1,101011,22,32,1
40027,1,101011,22,32,1
40028,1,108104,22,32,65
40029,1,101011,22,32,1
40030,1,101011,22,32,1
40031,1,108104,22,32,65
40032,1,108104,22,32,65
40033,1,112093,22,32,70
40034,1,114124,22,32,65
60001,3,116133,22,32,65
60002,3,116133,22,32,65
60003,3,116133,22,32,65
60004,3,116133,22,32,65
60005,3,116133,22,32,65
60006,3,116133,22,32,65
60007,3,116133,22,32,65
60008,3,116133,22,32,65
60009,3,116133,22,32,65
60010,3,116133,22,32,65
60011,3,116133,22,32,65
60012,3,116133,22,32,65
60013,3,116133,22,32,65
60014,3,116133,22,32,65
60015,3,116133,22,32,65
60016,3,116133,22,32,65
60017,3,116133,22,32,65
60018,3,116133,22,32,65
60019,3,116133,22,32,65
60020,3,116133,22,32,65
60021,3,116133,22,32,65
60022,3,116133,22,32,65
60023,3,116133,22,32,65
60024,3,116133,22,32,65
60025,3,116133,22,32,65
60026,3,116133,22,32,65
60027,3,115092,22,32,70
60028,3,116133,22,32,65
60029,3,116133,22,32,65
60030,3,116133,22,32,65
60031,3,116133,22,32,65
60032,3,116133,22,32,65
60033,3,115092,22,32,70
60034,3,116133,22,32,65
80001,3,115092,22,32,70
80002,3,115092,22,32,70
80003,3,115092,22,32,70
80004,3,115092,22,32,70
80005,3,101011,22,32,1
80006,3,115092,22,32,70
80007,3,115092,22,32,70
80008,3,101011,22,32,1
80009,3,115092,22,32,70
80010,3,115092,22,32,70
80011,3,115092,22,32,70
80012,3,101011,22,32,1
80013,3,115092,22,32,70
80014,3,115092,22,32,70
80015,3,115092,22,32,70
80016,3,101011,22,32,1
80017,3,115092,22,32,70
80018,3,101011,22,32,1
80019,3,115092,22,32,70
80020,3,101011,22,32,1
80021,3,101011,22,32,1
80022,3,101011,22,32,1
80023,3,101011,22,32,1
80024,3,101011,22,32,1
80025,3,115092,22,32,70
80026,3,101011,22,32,1
80027,3,115092,22,32,70
80028,3,115092,22,32,70
80029,3,115092,22,32,70
80030,3,115092,22,32,70
80031,3,115092,22,32,70
