//type,code,pos,,attack,weapontype,skill,,
310253,"hand_M9025",8,1,0,0,0,0,533333
310254,"cap_M9025",1,2,0,0,0,0,533333
320251,"special_F9025",192,1,0,0,0,1,533333
320252,"foot_F9025",256,1,0,0,0,1,533333
320253,"hand_F9025",8,1,0,0,0,0,533333
320254,"cap_F9025",1,2,0,0,0,0,533333
310261,"special_M9026",192,1,0,0,0,1,533333
310262,"foot_M9026",256,1,0,0,0,1,533333
310263,"hand_M9026",8,1,0,0,0,0,533333
310264,"cap_M9026",1,2,0,0,0,0,533333
320261,"special_F9026",192,1,0,0,0,1,533333
320262,"foot_F9026",256,1,0,0,0,1,533333
320263,"hand_F9026",8,1,0,0,0,0,533333
320264,"cap_F9026",1,2,0,0,0,0,533333
110161,"upper_M0016",64,1,0,0,0,1,533333
110162,"lower_M0016",128,1,0,0,0,1,533333
120161,"upper_F0016",64,1,0,0,0,1,533333
120162,"lower_F0016",128,1,0,0,0,1,533333
210161,"upper_M1016",64,1,0,0,0,1,533333
210162,"lower_M1016",128,1,0,0,0,1,533333
220161,"upper_F1016",64,1,0,0,0,1,533333
220162,"lower_F1016",128,1,0,0,0,1,533333
310271,"upper_M9027",64,1,0,0,0,1,533333
310272,"lower_M9027",128,1,0,0,0,1,533333
310273,"foot_M9027",256,1,0,0,0,1,533333
310274,"cap_M9027",1,2,0,0,0,0,533333
320271,"upper_F9027",64,1,0,0,0,1,533333
320272,"lower_F9027",128,1,0,0,0,1,533333
320273,"foot_F9027",256,1,0,0,0,1,533333
320274,"cap_F9027",1,2,0,0,0,0,533333
310281,"upper_M9028",64,1,0,0,0,1,533333
310282,"lower_M9028",128,1,0,0,0,1,533333
310283,"foot_M9028",256,1,0,0,0,1,533333
310284,"cap_M9028",1,2,0,0,0,0,533333
320281,"upper_F9028",64,1,0,0,0,1,533333
320282,"lower_F9028",128,1,0,0,0,1,533333
320283,"foot_F9028",256,1,0,0,0,1,533333
320284,"cap_F9028",1,2,0,0,0,0,533333
310051,"special_M9005",192,1,0,0,0,1,533333
310052,"foot_M9005",256,1,0,0,0,1,533333
320051,"special_F9005",192,1,0,0,0,1,533333
320052,"foot_F9005",256,1,0,0,0,1,533333
310061,"special_M9006",192,1,0,0,0,1,533333
310062,"foot_M9006",256,1,0,0,0,1,533333
320061,"special_F9006",192,1,0,0,0,1,533333
320062,"foot_F9006",256,1,0,0,0,1,533333
310071,"special_M9007",192,1,0,0,0,1,533333
310072,"foot_M9007",256,1,0,0,0,1,533333
320071,"special_F9007",192,1,0,0,0,1,533333
320072,"foot_F9007",256,1,0,0,0,1,533333
310291,"special_M9029",192,1,0,0,0,1,533333
310292,"foot_M9029",256,1,0,0,0,1,533333
320291,"special_F9029",192,1,0,0,0,1,533333
320292,"foot_F9029",256,1,0,0,0,1,533333
310301,"special_M9030",192,1,0,0,0,1,533333
310302,"foot_M9030",256,1,0,0,0,1,533333
310303,"hand_M9030",8,1,0,0,0,0,533333
310304,"cap_M9030",1,2,0,0,0,0,533333
320301,"special_F9030",192,1,0,0,0,1,533333
320302,"foot_F9030",256,1,0,0,0,1,533333
320303,"hand_F9030",8,1,0,0,0,0,533333
320304,"cap_F9030",1,2,0,0,0,0,533333
310311,"special_M9031",192,1,0,0,0,1,533333
310312,"foot_M9031",256,1,0,0,0,1,533333
310313,"hand_M9031",8,1,0,0,0,0,533333
310314,"cap_M9031",1,2,0,0,0,0,533333
320311,"special_F9031",192,1,0,0,0,1,533333
320312,"foot_F9031",256,1,0,0,0,1,533333
320313,"hand_F9031",8,1,0,0,0,0,533333
320314,"cap_F9031",1,2,0,0,0,0,533333
310321,"special_M9032",192,1,0,0,0,1,533333
310322,"foot_M9032",256,1,0,0,0,1,533333
310323,"cap_M9032",1,2,0,0,0,0,533333
320321,"special_F9032",192,1,0,0,0,1,533333
320322,"foot_F9032",256,1,0,0,0,1,533333
320323,"cap_F9032",1,2,0,0,0,0,533333
710001,"blade_A1006",8,2,104,1,20008,1,10005
710002,"blade_A1006",8,2,104,1,20008,2,10005
710003,"blade_A1006",8,2,104,1,20008,3,10005
710004,"blade_A1006",8,2,104,1,20008,4,10005
710005,"blade_A1006",8,2,104,1,20008,5,10005
711001,"blade_A1001",8,2,102,1,20001,1,11005
711002,"blade_A1001",8,2,102,1,20001,2,11005
711003,"blade_A1001",8,2,102,1,20001,3,11005
711004,"blade_A1001",8,2,102,1,20001,4,11005
711005,"blade_A1001",8,2,102,1,20001,5,11005
712001,"blade_A0003",8,2,101,1,20004,1,10005
712002,"blade_A0003",8,2,101,1,20004,2,10005
712003,"blade_A0003",8,2,101,1,20004,3,10005
712004,"blade_A0003",8,2,101,1,20004,4,10005
712005,"blade_A0003",8,2,101,1,20004,5,10005
720001,"glorb_A1021",8,1,301,2,40028,1,20005
720002,"glorb_A1021",8,1,301,2,40028,2,20005
720003,"glorb_A1021",8,1,301,2,40028,3,20005
720004,"glorb_A1021",8,1,301,2,40028,4,20005
720005,"glorb_A1021",8,1,301,2,40028,5,20005
721001,"glorb_A1009",8,1,302,2,40011,1,21005
721002,"glorb_A1009",8,1,302,2,40011,2,21005
721003,"glorb_A1009",8,1,302,2,40011,3,21005
721004,"glorb_A1009",8,1,302,2,40011,4,21005
721005,"glorb_A1009",8,1,302,2,40011,5,21005
730001,"mura_A1011",1,2,501,3,60013,1,30005
730002,"mura_A1011",1,2,501,3,60013,2,30005
730003,"mura_A1011",1,2,501,3,60013,3,30005
730004,"mura_A1011",1,2,501,3,60013,4,30005
730005,"mura_A1011",1,2,501,3,60013,5,30005
731001,"mura_A0010",1,2,502,3,60012,1,31005
731002,"mura_A0010",1,2,502,3,60012,2,31005
731003,"mura_A0010",1,2,502,3,60012,3,31005
731004,"mura_A0010",1,2,502,3,60012,4,31005
731005,"mura_A0010",1,2,502,3,60012,5,31005
732001,"mura_A0012",1,2,506,3,60020,1,30005
732002,"mura_A0012",1,2,506,3,60020,2,30005
732003,"mura_A0012",1,2,506,3,60020,3,30005
732004,"mura_A0012",1,2,506,3,60020,4,30005
732005,"mura_A0012",1,2,506,3,60020,5,30005
733001,"mura_A1004",1,2,505,3,60006,1,40005
733002,"mura_A1004",1,2,505,3,60006,2,40005
733003,"mura_A1004",1,2,505,3,60006,3,40005
733004,"mura_A1004",1,2,505,3,60006,4,40005
733005,"mura_A1004",1,2,505,3,60006,5,40005
740001,"spirit_A1004",4,2,701,4,80004,1,41005
740002,"spirit_A1004",4,2,701,4,80004,2,41005
740003,"spirit_A1004",4,2,701,4,80004,3,41005
740004,"spirit_A1004",4,2,701,4,80004,4,41005
740005,"spirit_A1004",4,2,701,4,80004,5,41005
741001,"spirit_A1010",4,2,702,4,80011,1,40005
741002,"spirit_A1010",4,2,702,4,80011,2,40005
741003,"spirit_A1010",4,2,702,4,80011,3,40005
741004,"spirit_A1010",4,2,702,4,80011,4,40005
741005,"spirit_A1010",4,2,702,4,80011,5,40005
110006,"blade_A0006",8,2,104,1,20008,1,533333
111006,"blade_A1006",8,2,104,1,20008,1,533333
110002,"blade_A0002",8,2,104,1,20002,1,533333
111002,"blade_A1002",8,2,104,1,20002,1,533333
110001,"blade_A0001",8,2,102,1,20001,1,533333
111001,"blade_A1001",8,2,102,1,20001,1,533333
110004,"blade_A0004",8,2,104,1,20006,1,533333
111004,"blade_A1004",8,2,104,1,20006,1,533333
110011,"blade_A0011",8,2,104,1,20015,1,533333
111011,"blade_A1011",8,2,104,1,20015,1,533333
110019,"blade_A0019",8,2,104,1,20016,1,533333
111019,"blade_A1019",8,2,104,1,20016,1,533333
110016,"blade_A0016",8,2,104,1,20023,1,533333
111016,"blade_A1016",8,2,104,1,20023,1,533333
110013,"blade_A0013",8,2,102,1,20018,1,533333
111013,"blade_A1013",8,2,102,1,20018,1,533333
110015,"blade_A0015",8,2,104,1,20021,1,533333
111015,"blade_A1015",8,2,104,1,20021,1,533333
110021,"blade_A0021",8,2,102,1,20028,1,533333
111021,"blade_A1021",8,2,102,1,20028,1,533333
110022,"blade_A0022",8,2,102,1,20029,1,533333
111022,"blade_A1022",8,2,102,1,20029,1,533333
110003,"blade_A0003",8,2,101,1,20004,1,533333
110008,"blade_A0008",8,2,101,1,20030,1,533333
110012,"blade_A0012",8,2,101,1,20032,1,533333
110023,"blade_A0023",8,2,102,1,20033,1,533333
110020,"blade_A0020",8,2,102,1,20034,1,533333
110024,"blade_A0024",8,2,102,1,20035,1,533333
110018,"blade_A0018",8,2,102,1,20036,1,533333
120001,"glorb_A0001",8,1,302,2,40001,1,533333
121001,"glorb_A1001",8,1,302,2,40001,1,533333
120003,"glorb_A0003",8,1,302,2,40003,1,533333
121003,"glorb_A1003",8,1,302,2,40003,1,533333
120002,"glorb_A0002",8,1,302,2,40002,1,533333
121002,"glorb_A1002",8,1,302,2,40002,1,533333
120007,"glorb_A0007",8,1,301,2,40009,1,533333
121007,"glorb_A1007",8,1,301,2,40009,1,533333
120015,"glorb_A0015",8,1,301,2,40021,1,533333
121015,"glorb_A1015",8,1,301,2,40021,1,533333
120021,"glorb_A0021",8,1,301,2,40028,1,533333
121021,"glorb_A1021",8,1,301,2,40028,1,533333
120019,"glorb_A0019",8,1,301,2,40014,1,533333
121019,"glorb_A1019",8,1,301,2,40014,1,533333
120005,"glorb_A0005",8,1,302,2,40006,1,533333
121005,"glorb_A1005",8,1,302,2,40006,1,533333
120013,"glorb_A0013",8,1,302,2,40016,1,533333
121013,"glorb_A1013",8,1,302,2,40016,1,533333
120014,"glorb_A0014",8,1,302,2,40018,1,533333
121014,"glorb_A1014",8,1,302,2,40018,1,533333
120009,"glorb_A0009",8,1,302,2,40011,1,533333
121009,"glorb_A1009",8,1,302,2,40011,1,533333
120008,"glorb_A0008",8,1,303,2,40010,1,533333
120010,"glorb_A0010",8,1,303,2,40012,1,533333
120016,"glorb_A0016",8,1,303,2,40023,1,533333
120011,"glorb_A0011",8,1,303,2,40013,1,533333
120022,"glorb_A0022",8,1,304,2,40031,1,533333
120006,"glorb_A0006",8,1,304,2,40032,1,533333
120017,"glorb_A0017",8,1,304,2,40033,1,533333
120018,"glorb_A0018",8,1,304,2,40034,1,533333
130006,"mura_A0006",1,2,501,3,60030,1,533333
131006,"mura_A1006",1,2,501,3,60030,1,533333
130001,"mura_A0001",1,2,501,3,60001,1,533333
131001,"mura_A1001",1,2,501,3,60001,1,533333
130025,"mura_A0025",1,2,501,3,60001,1,533333
130011,"mura_A0011",1,2,501,3,60013,1,533333
131011,"mura_A1011",1,2,501,3,60013,1,533333
130007,"mura_A0007",1,2,501,3,60031,1,533333
131007,"mura_A1007",1,2,501,3,60031,1,533333
130002,"mura_A0002",1,2,505,3,60003,1,533333
131002,"mura_A1002",1,2,505,3,60003,1,533333
130004,"mura_A0004",1,2,505,3,60006,1,533333
131004,"mura_A1004",1,2,505,3,60006,1,533333
130008,"mura_A0008",1,2,501,3,60032,1,533333
131008,"mura_A1008",1,2,501,3,60032,1,533333
130005,"mura_A0005",1,2,501,3,60029,1,533333
131005,"mura_A1005",1,2,501,3,60029,1,533333
130022,"mura_A0022",1,2,505,3,60028,1,533333
131022,"mura_A1022",1,2,505,3,60028,1,533333
130019,"mura_A0019",1,2,505,3,60014,1,533333
131019,"mura_A1019",1,2,505,3,60014,1,533333
130017,"mura_A0017",1,2,501,3,60024,1,533333
131017,"mura_A1017",1,2,501,3,60024,1,533333
130009,"mura_A0009",1,2,501,3,60011,1,533333
130020,"mura_A0020",1,2,506,3,60015,1,533333
130010,"mura_A0010",1,2,502,3,60012,1,533333
130012,"mura_A0012",1,2,506,3,60020,1,533333
130021,"mura_A0021",1,2,504,3,60027,1,533333
130023,"mura_A0023",1,2,503,3,60033,1,533333
130024,"mura_A0024",1,2,503,3,60034,1,533333
140001,"spirit_A0001",4,2,701,4,80001,1,533333
141001,"spirit_A1001",4,2,701,4,80001,1,533333
140002,"spirit_A0002",4,2,701,4,80002,1,533333
141002,"spirit_A1002",4,2,701,4,80002,1,533333
140003,"spirit_A0003",4,2,701,4,80003,1,533333
141003,"spirit_A1003",4,2,701,4,80003,1,533333
140005,"spirit_A0005",4,2,702,4,80006,1,533333
141005,"spirit_A1005",4,2,702,4,80006,1,533333
140019,"spirit_A0019",4,2,702,4,80030,1,533333
141019,"spirit_A1019",4,2,702,4,80030,1,533333
140010,"spirit_A0010",4,2,702,4,80011,1,533333
141010,"spirit_A1010",4,2,702,4,80011,1,533333
140008,"spirit_A0008",4,2,702,4,80009,1,533333
141008,"spirit_A1008",4,2,702,4,80009,1,533333
140020,"spirit_A0020",4,2,701,4,80027,1,533333
141020,"spirit_A1020",4,2,701,4,80027,1,533333
140004,"spirit_A0004",4,2,701,4,80004,1,533333
141004,"spirit_A1004",4,2,701,4,80004,1,533333
140006,"spirit_A0006",4,2,701,4,80007,1,533333
141006,"spirit_A1006",4,2,701,4,80007,1,533333
140013,"spirit_A0013",4,2,701,4,80014,1,533333
141013,"spirit_A1013",4,2,701,4,80014,1,533333
140014,"spirit_A0014",4,2,701,4,80015,1,533333
140015,"spirit_A0015",4,2,701,4,80017,1,533333
140018,"spirit_A0018",4,2,701,4,80029,1,533333
140009,"spirit_A0009",4,2,701,4,80010,1,533333
140016,"spirit_A0016",4,2,703,4,80019,1,533333
140021,"spirit_A0021",4,2,703,4,80025,1,533333
140023,"spirit_A0023",4,2,703,4,80031,1,533333
