//typeMonster,typeBasis,name,,level
93,47,リトルクロコ,0,100,-1
94,33,クロコ,0,100,-1
95,27,グロービー,0,100,-1
101,34,サイクロコ,1,63,-1
97,4,テディ,0,63,-1
98,7,ラッチュー,0,63,-1
99,6,ワイルドウッドヘリアン,0,63,-1
100,33,クロコ,0,63,-1
102,47,リトルクロコ,0,63,-1
103,12,ハイバラウス,0,63,-1
104,11,バラウス,0,63,-1
212,12,ハイバラウス,0,63,-1
9104,150,デカセブン,2,63,-1
105,8,ゲトー,0,34,-1
106,9,モネラ,0,34,-1
107,10,ウッド,0,34,-1
9106,150,デカセブン,2,34,-1
50,1,ソソ,0,14,-1
51,7,ラッチュー,0,14,-1
9050,148,デカソソ,2,14,-1
56,4,テディ,0,40,-1
57,11,バラウス,0,40,-1
58,12,ハイバラウス,0,40,-1
59,3,マルシュ,0,40,-1
60,8,ゲトー,0,40,-1
192,1,ソソ,0,40,-1
9059,149,デカルシュ,2,40,-1
52,8,ゲトー,0,3,-1
9052,149,デカルシュ,2,3,-1
61,3,マルシュ,0,7,-1
62,8,ゲトー,0,7,-1
9061,149,デカルシュ,2,7,-1
108,29,ミュロビー,0,98,-1
109,120,怒ったミュロビー,0,98,-1
128,61,温室の石,0,98,-1
9108,149,デカルシュ,2,98,-1
110,31,スパービー,0,81,-1
111,32,キングスパービー,0,81,-1
130,52,ヤンヤン,0,81,-1
81,30,ネイバー,0,108,-1
82,63,☆ソソ☆,0,108,-1
83,3,マルシュ,0,108,-1
84,7,ラッチュー,0,108,-1
85,46,ハッコウモリ,0,108,-1
164,5,ボボカン,0,108,-1
165,11,バラウス,0,108,-1
166,12,ハイバラウス,0,108,-1
71,30,ネイバー,0,73,-1
72,63,☆ソソ☆,0,73,-1
73,5,ボボカン,0,73,-1
74,7,ラッチュー,0,73,-1
75,51,ドロシー,0,73,-1
76,3,マルシュ,0,73,-1
79,52,ヤンヤン,0,11,-1
80,53,子ヤンヤン,0,11,-1
9079,149,デカルシュ,2,11,-1
53,17,ワルグマー,0,67,-1
54,18,ドワルグマー,0,67,-1
55,19,変熊,1,67,-1
112,11,バラウス,0,65,-1
113,33,クロコ,0,65,-1
114,47,リトルクロコ,0,65,-1
115,8,ゲトー,0,65,-1
123,12,ハイバラウス,0,65,-1
124,27,グロービー,0,65,-1
127,62,破壊されるレバー,0,65,-1
9113,148,デカソソ,2,65,-1
116,27,グロービー,0,71,-1
117,28,フランソワ,1,71,-1
118,33,クロコ,0,71,-1
119,47,リトルクロコ,0,71,-1
120,34,サイクロコ,1,71,-1
129,52,ヤンヤン,0,71,-1
63,52,ヤンヤン,0,20,-1
64,53,子ヤンヤン,0,20,-1
65,9,モネラ,0,20,-1
248,11,バラウス,0,20,-1
249,11,バラウス,0,20,-1
9249,149,デカルシュ,2,20,-1
121,31,スパービー,0,105,-1
122,32,キングスパービー,0,105,-1
126,8,ゲトー,0,105,-1
131,61,温室の石,0,105,-1
9121,148,デカソソ,2,105,-1
66,17,ワルグマー,0,38,-1
67,18,ドワルグマー,0,38,-1
9066,150,デカセブン,2,38,-1
68,52,ヤンヤン,0,32,-1
69,53,子ヤンヤン,0,32,-1
70,11,バラウス,0,32,-1
220,9,モネラ,0,32,-1
221,8,ゲトー,0,32,-1
9221,148,デカソソ,2,32,-1
132,58,レイス,0,20,-1
133,57,ゼロセブン,0,20,-1
9133,150,デカセブン,2,20,-1
134,8,ゲトー,0,11,-1
135,57,ゼロセブン,0,11,-1
9135,150,デカセブン,2,11,-1
136,1,ソソ,0,3,-1
137,7,ラッチュー,0,3,-1
9137,148,デカソソ,2,3,-1
138,1,ソソ,0,14,-1
139,55,ソソスケルトン,0,14,-1
140,57,ゼロセブン,0,14,-1
9140,150,デカセブン,2,14,-1
193,47,リトルクロコ,0,67,-1
194,33,クロコ,0,67,-1
9194,150,デカセブン,2,67,-1
167,58,レイス,0,49,-1
168,57,ゼロセブン,0,49,-1
169,54,フォクシー,0,49,-1
170,56,ハロウィーン,0,49,-1
9168,150,デカセブン,2,49,-1
250,72,エミリー,0,69,-1
9250,149,デカルシュ,2,69,-1
222,57,ゼロセブン,0,43,-1
223,84,ナイトウォーカー,0,43,-1
224,55,ソソスケルトン,0,43,-1
225,65,リーグ,0,43,-1
226,66,ビーオ,0,43,-1
9222,150,デカセブン,2,43,-1
141,58,レイス,0,32,-1
9141,150,デカセブン,2,32,-1
227,36,レディ,0,1,-1
228,37,ステディ,0,1,-1
229,38,ゴウ,0,1,-1
230,52,ヤンヤン,0,1,-1
142,7,ラッチュー,0,7,-1
143,9,モネラ,0,7,-1
9143,150,デカセブン,2,7,-1
231,67,フライングドクロ,0,66,-1
232,85,ファントム,0,66,-1
251,46,ハッコウモリ,0,66,-1
144,54,フォクシー,0,46,-1
145,93,ピギー,0,46,-1
146,101,ゼリーデリー,0,46,-1
9144,149,デカルシュ,2,46,-1
180,65,リーグ,0,38,-1
181,66,ビーオ,0,38,-1
182,2,アンモネラ,0,38,-1
183,56,ハロウィーン,0,38,-1
9180,148,デカソソ,2,38,-1
211,59,ナインフォックス,1,55,-1
205,2,アンモネラ,0,55,-1
206,54,フォクシー,0,55,-1
207,57,ゼロセブン,0,55,-1
208,58,レイス,0,55,-1
209,65,リーグ,0,55,-1
210,66,ビーオ,0,55,-1
9207,150,デカセブン,2,55,-1
213,84,ナイトウォーカー,0,30,-1
214,65,リーグ,0,30,-1
215,66,ビーオ,0,30,-1
174,71,もんたる,0,68,-1
175,69,仙女,0,68,-1
176,70,金大鑑,0,68,-1
195,71,もんたる,0,73,-1
196,69,仙女,0,73,-1
197,70,金大鑑,0,73,-1
198,82,フクのカメ,0,73,-1
199,80,下郎蛙,0,73,-1
200,68,狐子,0,73,-1
201,81,デンプ,0,73,-1
147,27,グロービー,0,63,-1
148,46,ハッコウモリ,0,63,-1
149,33,クロコ,0,63,-1
150,34,サイクロコ,1,63,-1
173,34,サイクロコ,1,94,-1
171,47,リトルクロコ,0,94,-1
172,33,クロコ,0,94,-1
151,56,ハロウィーン,0,89,-1
152,2,アンモネラ,0,89,-1
153,54,フォクシー,0,89,-1
154,84,ナイトウォーカー,0,89,-1
155,57,ゼロセブン,0,89,-1
156,36,レディ,0,89,-1
157,37,ステディ,0,89,-1
158,38,ゴウ,0,89,-1
159,85,ファントム,0,89,-1
160,65,リーグ,0,89,-1
161,66,ビーオ,0,89,-1
162,60,メガデス,1,89,-1
163,60,メガデス,1,89,-1
184,69,仙女,0,77,-1
185,70,金大鑑,0,77,-1
186,71,もんたる,0,77,-1
187,68,狐子,0,77,-1
188,81,デンプ,0,77,-1
189,80,下郎蛙,0,77,-1
190,82,フクのカメ,0,77,-1
191,79,守護仙女,1,77,-1
177,57,ゼロセブン,0,29,-1
178,55,ソソスケルトン,0,29,-1
179,85,ファントム,1,29,-1
216,36,レディ,0,79,-1
217,37,ステディ,0,79,-1
218,52,ヤンヤン,0,79,-1
219,33,クロコ,0,79,-1
9216,150,デカセブン,2,79,-1
233,36,レディ,0,111,-1
234,37,ステディ,0,111,-1
235,38,ゴウ,0,111,-1
236,11,バラウス,0,111,-1
237,12,ハイバラウス,0,111,-1
238,52,ヤンヤン,0,111,-1
239,53,子ヤンヤン,0,111,-1
240,39,ウェアウルフ,1,111,-1
202,31,スパービー,0,83,-1
203,37,ステディ,0,83,-1
204,36,レディ,0,83,-1
9202,150,デカセブン,2,83,-1
241,12,ハイバラウス,0,92,-1
242,29,ミュロビー,0,92,-1
243,46,ハッコウモリ,0,92,-1
244,33,クロコ,0,92,-1
245,27,グロービー,0,92,-1
246,28,フランソワ,1,92,-1
247,1,ソソ,0,1,-1
9247,148,デカソソ,2,1,-1
281,2,アンモネラ,0,23,-1
282,9,モネラ,0,23,-1
283,7,ラッチュー,0,23,-1
284,5,ボボカン,0,23,-1
9284,149,デカルシュ,2,23,-1
285,2,アンモネラ,0,29,-1
286,7,ラッチュー,0,29,-1
287,3,マルシュ,0,29,-1
288,5,ボボカン,0,29,-1
294,51,ドロシー,0,29,-1
9287,149,デカルシュ,2,29,-1
254,3,マルシュ,0,49,-1
255,4,テディ,0,49,-1
256,5,ボボカン,0,49,-1
257,51,ドロシー,0,49,-1
9254,149,デカルシュ,2,49,-1
252,17,ワルグマー,0,43,-1
253,18,ドワルグマー,0,43,-1
9252,148,デカソソ,2,43,-1
315,52,ヤンヤン,0,59,-1
316,9,モネラ,0,59,-1
317,117,4次元ウッドヘリアン,0,59,-1
318,10,ウッド,0,59,-1
329,101,ゼリーデリー,0,59,-1
6317,148,デカソソ,2,59,-1
266,8,ゲトー,0,5,-1
267,55,ソソスケルトン,0,5,-1
9267,150,デカセブン,2,5,-1
258,7,ラッチュー,0,17,-1
9258,150,デカセブン,2,17,-1
268,9,モネラ,0,26,-1
269,101,ゼリーデリー,0,26,-1
270,7,ラッチュー,0,26,-1
9270,148,デカソソ,2,26,-1
259,96,ソソマミー,0,52,-1
260,56,ハロウィーン,0,52,-1
261,65,リーグ,0,52,-1
262,66,ビーオ,0,52,-1
9261,148,デカソソ,2,52,-1
263,57,ゼロセブン,0,34,-1
264,55,ソソスケルトン,0,34,-1
265,54,フォクシー,0,34,-1
9263,150,デカセブン,2,34,-1
319,55,ソソスケルトン,0,36,-1
320,2,アンモネラ,0,36,-1
321,57,ゼロセブン,0,36,-1
322,54,フォクシー,0,36,-1
9321,150,デカセブン,2,36,-1
271,65,リーグ,0,40,-1
272,66,ビーオ,0,40,-1
273,55,ソソスケルトン,0,40,-1
274,57,ゼロセブン,0,40,-1
462,58,レイス,0,40,-1
9274,150,デカセブン,2,40,-1
276,7,ラッチュー,0,17,-1
9276,148,デカソソ,2,17,-1
277,9,モネラ,0,23,-1
278,101,ゼリーデリー,0,23,-1
9278,148,デカソソ,2,23,-1
323,55,ソソスケルトン,0,59,-1
324,93,ピギー,0,59,-1
325,117,4次元ウッドヘリアン,0,59,-1
326,65,リーグ,0,59,-1
327,66,ビーオ,0,59,-1
328,101,ゼリーデリー,0,59,-1
9326,148,デカソソ,2,59,-1
275,1,ソソ,0,2,-1
9275,148,デカソソ,2,2,-1
279,1,ソソ,0,2,-1
9279,148,デカソソ,2,2,-1
346,11,バラウス,0,89,-1
347,12,ハイバラウス,0,89,-1
9346,148,デカソソ,2,89,-1
436,119,"PTA 26",0,89,-1
437,118,"PTA 41",0,89,-1
438,95,パトロボ,0,89,-1
439,27,グロービー,0,89,-1
440,33,クロコ,0,89,-1
348,73,ニーナ,0,92,-1
349,74,ニーノ,0,92,-1
350,86,カマイタチ,0,92,-1
9350,149,デカルシュ,2,92,-1
375,73,ニーナ,0,94,-1
376,74,ニーノ,0,94,-1
377,86,カマイタチ,0,94,-1
9377,148,デカソソ,2,94,-1
389,77,パペットマスター,0,100,-1
390,76,ホギーパペット,0,100,-1
391,75,パペット,0,100,-1
9391,150,デカセブン,2,100,-1
449,99,オルゴールソソ,0,108,-1
450,73,ニーナ,0,108,-1
451,74,ニーノ,0,108,-1
452,106,黒後家蜘蛛,0,108,-1
453,86,カマイタチ,0,108,-1
454,75,パペット,0,108,-1
455,76,ホギーパペット,0,108,-1
456,77,パペットマスター,0,108,-1
9454,149,デカルシュ,2,108,-1
413,77,パペットマスター,1,121,-1
414,77,パペットマスター,1,121,-1
415,77,パペットマスター,1,121,-1
408,103,忍者,0,121,-1
409,73,ニーナ,0,121,-1
410,74,ニーノ,0,121,-1
411,75,パペット,0,121,-1
412,76,ホギーパペット,0,121,-1
9411,148,デカソソ,2,121,-1
289,31,スパービー,0,77,-1
290,17,ワルグマー,0,77,-1
291,18,ドワルグマー,0,77,-1
9290,150,デカセブン,2,77,-1
427,29,ミュロビー,0,114,-1
428,108,ソソプラネット,0,114,-1
429,110,イスファイター,0,114,-1
430,112,シャドウビースト,0,114,-1
431,109,ツクエミミック,0,114,-1
9428,148,デカソソ,2,114,-1
313,78,ムジナ守衛,0,63,-1
314,86,カマイタチ,0,63,-1
469,78,ムジナ守衛,0,63,-1
9314,149,デカルシュ,2,63,-1
280,86,カマイタチ,0,65,-1
9280,150,デカセブン,2,65,-1
394,99,オルゴールソソ,0,96,-1
395,103,忍者,0,96,-1
396,78,ムジナ守衛,0,96,-1
397,134,幽霊教頭スターリン,0,96,-1
9394,148,デカソソ,2,96,-1
335,47,リトルクロコ,0,87,-1
336,33,クロコ,0,87,-1
337,27,グロービー,0,87,-1
338,46,ハッコウモリ,0,87,-1
9338,149,デカルシュ,2,87,-1
339,23,チャート,0,85,-1
340,46,ハッコウモリ,0,85,-1
341,94,トホホ,0,85,-1
9340,150,デカセブン,2,85,-1
334,122,ソソファイア,0,96,-1
9334,148,デカソソ,2,96,-1
381,29,ミュロビー,0,117,-1
380,21,ステファノ,1,117,-1
9381,149,デカルシュ,2,117,-1
382,95,パトロボ,0,125,-1
383,17,ワルグマー,0,125,-1
384,18,ドワルグマー,0,125,-1
9383,150,デカセブン,2,125,-1
351,29,ミュロビー,0,79,-1
352,120,怒ったミュロビー,0,79,-1
9351,148,デカソソ,2,79,-1
422,55,ソソスケルトン,0,117,-1
423,96,ソソマミー,0,117,-1
424,93,ピギー,0,117,-1
425,106,黒後家蜘蛛,0,117,-1
426,99,オルゴールソソ,0,117,-1
9190,148,デカソソ,2,117,-1
416,96,ソソマミー,0,114,-1
417,101,ゼリーデリー,0,114,-1
418,93,ピギー,0,114,-1
9416,148,デカソソ,2,114,-1
353,123,レッドソソ,0,60,-1
354,124,ブルーソソ,0,60,-1
392,75,パペット,0,98,-1
393,76,ホギーパペット,0,98,-1
9392,150,デカセブン,2,98,-1
398,25,ブラービー,0,102,-1
399,111,次元魚,0,102,-1
400,110,イスファイター,0,102,-1
401,109,ツクエミミック,0,102,-1
9398,149,デカルシュ,2,102,-1
330,73,ニーナ,0,102,-1
331,74,ニーノ,0,102,-1
332,75,パペット,0,102,-1
333,78,ムジナ守衛,0,102,-1
9332,150,デカセブン,2,102,-1
295,7,ラッチュー,0,9,-1
296,9,モネラ,0,9,-1
292,7,ラッチュー,0,9,-1
293,9,モネラ,0,9,-1
441,16,"メカドロシー 4号",1,129,-1
442,128,宵月学院男子生徒,0,129,-1
443,129,宵月学院女生徒,0,129,-1
444,3,マルシュ,0,129,-1
445,27,グロービー,0,129,-1
446,33,クロコ,0,129,-1
447,129,宵月学院女生徒,0,129,-1
448,128,宵月学院男子生徒,0,129,-1
9442,148,デカソソ,2,129,-1
463,128,宵月学院男子生徒,0,89,-1
464,129,宵月学院女生徒,0,89,-1
297,7,ラッチュー,0,1,-1
298,4,テディ,0,1,-1
299,7,ラッチュー,0,1,-1
300,4,テディ,0,1,-1
301,7,ラッチュー,0,1,-1
302,4,テディ,0,1,-1
303,7,ラッチュー,0,1,-1
304,4,テディ,0,1,-1
305,9,モネラ,0,1,-1
306,58,レイス,0,1,-1
307,9,モネラ,0,1,-1
308,58,レイス,0,1,-1
309,9,モネラ,0,1,-1
310,58,レイス,0,1,-1
311,9,モネラ,0,1,-1
312,58,レイス,0,1,-1
355,31,スパービー,0,75,-1
356,126,コッコー,0,75,-1
358,96,ソソマミー,0,75,-1
359,106,黒後家蜘蛛,0,75,-1
357,131,ファイアコッコー,1,75,-1
9358,148,デカソソ,2,75,-1
368,128,宵月学院男子生徒,0,73,-1
369,129,宵月学院女生徒,0,73,-1
370,73,ニーナ,0,73,-1
371,74,ニーノ,0,73,-1
372,7,ラッチュー,0,73,-1
9370,149,デカルシュ,2,73,-1
419,7,ラッチュー,0,111,-1
420,73,ニーナ,0,111,-1
421,74,ニーノ,0,111,-1
9420,150,デカセブン,2,111,-1
360,93,ピギー,0,71,-1
361,96,ソソマミー,0,71,-1
362,36,レディ,0,71,-1
363,37,ステディ,0,71,-1
364,38,ゴウ,0,71,-1
9361,148,デカソソ,2,71,-1
378,128,宵月学院男子生徒,0,77,-1
379,129,宵月学院女生徒,0,77,-1
9378,150,デカセブン,2,77,-1
468,130,教官ステファノ,1,129,-1
465,5,ボボカン,0,129,-1
466,20,"ホームキーパー mk-2",0,129,-1
467,95,パトロボ,0,129,-1
9465,150,デカセブン,2,129,-1
432,101,ゼリーデリー,0,125,-1
433,93,ピギー,0,125,-1
434,54,フォクシー,0,125,-1
435,59,ナインフォックス,0,125,-1
9432,149,デカルシュ,2,125,-1
342,126,コッコー,0,83,-1
343,36,レディ,0,83,-1
344,37,ステディ,0,83,-1
345,38,ゴウ,0,83,-1
9343,150,デカセブン,2,83,-1
373,84,ナイトウォーカー,0,81,-1
374,56,ハロウィーン,0,81,-1
9374,148,デカソソ,2,81,-1
365,132,昔の男子生徒,0,85,-1
366,133,昔の女生徒,0,85,-1
367,72,エミリー,0,85,-1
9365,150,デカセブン,2,85,-1
385,93,ピギー,0,2,-1
386,112,シャドウビースト,0,2,-1
387,100,ロルレクス,0,2,-1
388,101,ゼリーデリー,0,2,-1
403,125,影入道,0,105,-1
404,103,忍者,0,105,-1
405,78,ムジナ守衛,0,105,-1
406,73,ニーナ,0,105,-1
407,74,ニーノ,0,105,-1
402,134,幽霊教頭スターリン,1,105,-1
9404,150,デカセブン,2,105,-1
457,108,ソソプラネット,0,121,-1
458,110,イスファイター,0,121,-1
459,109,ツクエミミック,0,121,-1
460,113,お掃除ハカセ,0,121,-1
461,111,次元魚,0,121,-1
9457,148,デカソソ,2,121,-1
470,118,"PTA 41",0,135,-1
471,119,"PTA 26",0,135,-1
472,33,クロコ,0,135,-1
473,95,パトロボ,0,135,-1
9473,149,デカルシュ,2,135,-1
476,118,"PTA 41",0,135,-1
477,119,"PTA 26",0,135,-1
478,33,クロコ,0,135,-1
479,95,パトロボ,0,135,-1
9478,149,デカルシュ,2,135,-1
474,129,宵月学院女生徒,0,141,-1
475,128,宵月学院男子生徒,0,141,-1
9474,148,デカソソ,2,141,-1
492,5,ボボカン,0,141,-1
493,90,ボンボ,0,141,-1
494,94,トホホ,0,141,-1
495,95,パトロボ,0,141,-1
9494,150,デカセブン,2,141,-1
503,79,守護仙女,1,147,-1
497,67,フライングドクロ,0,147,-1
498,125,影入道,0,147,-1
499,104,コータ,0,147,-1
500,70,金大鑑,0,147,-1
501,71,もんたる,0,147,-1
502,69,仙女,0,147,-1
9500,148,デカソソ,2,147,-1
484,5,ボボカン,0,147,-1
485,12,ハイバラウス,0,147,-1
486,90,ボンボ,0,147,-1
487,110,イスファイター,0,147,-1
488,109,ツクエミミック,0,147,-1
489,20,"ホームキーパー mk-2",0,147,-1
490,25,ブラービー,0,147,-1
9487,150,デカセブン,2,147,-1
491,26,ゲートキーパー,1,147,-1
480,47,リトルクロコ,0,153,-1
481,33,クロコ,0,153,-1
482,46,ハッコウモリ,0,153,-1
483,117,4次元ウッドヘリアン,0,153,-1
496,34,サイクロコ,1,153,-1
9481,149,デカルシュ,2,153,-1
510,47,リトルクロコ,0,153,-1
511,33,クロコ,0,153,-1
512,90,ボンボ,0,153,-1
513,34,サイクロコ,1,153,-1
514,127,ロージー,0,153,-1
515,126,コッコー,0,153,-1
543,47,リトルクロコ,0,153,-1
544,33,クロコ,0,153,-1
9511,150,デカセブン,2,153,-1
504,67,フライングドクロ,0,160,-1
505,46,ハッコウモリ,0,160,-1
506,80,下郎蛙,0,160,-1
507,92,ざるかぶり,0,160,-1
508,105,火之輪入道,0,160,-1
9504,148,デカソソ,2,160,-1
509,82,フクのカメ,0,160,-1
519,120,怒ったミュロビー,0,160,-1
520,5,ボボカンデラックス,0,160,-1
521,95,パトロボ,0,160,-1
522,17,ワルグマー,0,160,-1
523,18,ドワルグマー,0,160,-1
9522,150,デカセブン,2,160,-1
550,107,アースクウェイク,1,174,-1
545,1,ソソ,0,174,-1
546,55,ソソスケルトン,0,174,-1
547,96,ソソマミー,0,174,-1
548,108,ソソプラネット,0,174,-1
549,122,ソソファイア,0,174,-1
551,96,ソソマミー,0,174,-1
552,108,ソソプラネット,0,174,-1
553,122,ソソファイア,0,174,-1
516,118,"PTA 41",0,181,-1
517,119,"PTA 26",0,181,-1
518,151,"生徒 A",0,181,-1
594,77,パペットマスター,1,167,-1
588,31,スパービー,0,167,-1
589,67,フライングドクロ,0,167,-1
590,46,ハッコウモリ,0,167,-1
591,75,パペット,0,167,-1
592,75,パペット,0,167,-1
593,76,ホギーパペット,0,167,-1
9591,149,デカルシュ,2,167,-1
524,28,キンググロービー,0,167,-1
525,27,グロービー,0,167,-1
526,94,トホホ,0,167,-1
528,90,ボンボ,0,167,-1
529,5,ボボカンデラックス,0,167,-1
530,20,"ホームキーパー mk-2",0,167,-1
527,102,ナイトロー,1,167,-1
9528,150,デカセブン,2,167,-1
595,5,ボボカンデラックス,0,167,-1
531,118,"PTA 41",0,204,-1
532,119,"PTA 26",0,204,-1
533,25,ブラービー,0,204,-1
534,26,ゲートキーパー,0,204,-1
601,25,ブラービー,0,204,-1
554,71,もんたる,0,188,-1
555,104,コータ,0,188,-1
556,82,フクのカメ,0,188,-1
557,125,影入道,0,188,-1
558,91,プリズナー,0,188,-1
559,67,フライングドクロ,0,188,-1
560,70,金大鑑,0,188,-1
561,69,仙女,0,188,-1
562,81,デンプ,0,188,-1
563,68,狐子,0,188,-1
564,80,下郎蛙,0,188,-1
565,105,火之輪入道,0,188,-1
566,92,ざるかぶり,0,188,-1
567,79,守護仙女,1,188,-1
568,83,千年狐,1,188,4
602,79,守護天女,0,188,-1
616,115,アマクィラ,1,188,-1
597,117,4次元ウッドヘリアン,0,188,-1
598,116,クィラ,0,188,-1
600,117,4次元ウッドヘリアン,0,188,-1
9597,150,デカセブン,2,188,-1
535,118,"PTA 41",0,212,-1
536,119,"PTA 26",0,212,-1
537,118,"PTA 41",0,212,-1
538,119,"PTA 26",0,212,-1
539,37,ステディ,0,212,-1
540,38,ゴウ,0,212,-1
541,36,レディ,0,212,-1
542,21,ステファノ,1,212,-1
622,141,ゲートキーパー完全体,1,220,-1
617,71,もんたる,0,220,-1
618,91,プリズナー,0,220,-1
619,125,影入道,0,220,-1
620,98,グレゴリーII世,0,220,-1
621,100,ロルレクス,0,220,-1
623,25,ブラービー,0,220,-1
624,142,アンティークガード,0,220,-1
611,143,破壊のアンティーククイーン,1,230,4
603,25,ブラービー,0,230,-1
604,97,グレゴリー,0,230,-1
605,98,グレゴリーII世,0,230,-1
606,94,トホホ,0,230,-1
607,90,ボンボ,0,230,-1
608,114,キャタツラー,0,230,-1
609,111,次元魚,0,230,-1
610,112,シャドウビースト,0,230,-1
612,144,救済のアンティーククイーン,1,230,4
615,147,アンティーククイーン完全体,1,230,4
613,145,アンティーククイーンの第一侍従,0,230,-1
614,146,アンティーククイーンの第二侍従,0,230,-1
569,3,マルシュ,0,196,-1
570,11,バラウス,0,196,-1
571,12,ハイバラウス,0,196,-1
573,30,ネイバー,0,196,-1
575,5,ボボカン,0,196,-1
576,20,"ホームキーパー mk-2",0,196,-1
577,17,ワルグマー,0,196,-1
582,57,ゼロセブン,0,196,-1
583,84,ナイトウォーカー,0,196,-1
584,56,ハロウィーン,0,196,-1
585,85,ファントム,0,196,-1
586,66,ビーオ,0,196,-1
580,59,ナインフォックス,1,196,-1
587,60,メガデス,1,196,-1
599,115,アマクィラ,1,196,-1
625,123,レッドソソ,0,66,-1
626,124,ブルーソソ,0,66,-1
